transaction_id,date,customer_id,amount,category,region,payment_method,merchant_name
TXN_000387,2024-02-12,CUST_8253,247.6,Maintenance,North,Cash,Legal Advisors
TXN_000997,2024-02-12,CUST_6797,780.37,Marketing,North,Card,Industrial Supply Co
TXN_001330,2024-02-12,CUST_9780,,Maintenance,South,Cash,Industrial Supply Co
TXN_001544,2024-02-12,CUST_2525,1471.88,Consulting,South,Transfer,Power Supply Co
TXN_001856,2024-02-12,CUST_8002,1264.09,Utilities,North,Transfer,Legal Advisors
TXN_001885,2024-02-12,CUST_4036,692.27,IT Services,East,Cash,Legal Advisors
TXN_002089,2024-02-12,CUST_4081,1274.63,IT Services,West,Transfer,Industrial Supply Co
TXN_002129,2024-02-12,CUST_4586,1462.11,Equipment,South,Direct Debit,Industrial Supply Co
TXN_002182,2024-02-12,CUST_9895,195.42,Consulting,West,Direct Debit,Power Supply Co
TXN_002241,2024-02-12,CUST_8345,1197.68,,East,Cash,Office Depot
TXN_003056,2024-02-12,CUST_8866,849.72,Office Supplies,North,Card,Advisory Partners
TXN_004211,2024-02-12,CUST_6368,327.44,Equipment,East,Cash,Office Depot
TXN_005006,2024-02-12,CUST_1198,855.82,it services,South,Cash,Advisory Partners
TXN_005136,2024-02-12,CUST_7924,1128.91,Legal,East,Transfer,Learning Academy
TXN_006601,2024-02-12,CUST_1453,75.5,Utilities,East,Cash,Software Vendor
TXN_006673,2024-02-12,CUST_9804,378.22,Maintenance,North,Transfer,Maintenance Services
TXN_006750,2024-02-12,CUST_1561,763.82,Marketing,South,Transfer,
TXN_007249,2024-02-12,CUST_4412,1224.63,Travel,North,Cash,British Airways
TXN_008296,2024-02-12,CUST_3901,1309.54,,East,Card,Industrial Supply Co
TXN_008762,2024-02-12,CUST_4612,923.23,Training,North,Direct Debit,Marketing Agency Ltd
TXN_009229,2024-02-12,CUST_2387,1600.32,Consulting,North,Transfer,Tech Solutions Ltd
TXN_009360,2024-02-12,CUST_9014,466.97,Travel,East,Card,
TXN_000260,2024-02-13,CUST_9754,1280.28,Office Supplies,East,Direct Debit,Stationary World
TXN_000484,2024-02-13,CUST_4636,1007.32,Legal,South,Cash,City Hotel
TXN_000599,2024-02-13,CUST_8418,556.44,Consulting,East,Cash,British Airways
TXN_000796,2024-02-13,CUST_5289,468.89,Equipment,South,Transfer,Maintenance Services
TXN_000918,2024-02-13,CUST_6959,1711.26,Travel,East,Card,Tech Solutions Ltd
TXN_001277,2024-02-13,CUST_5675,1047.74,Utilities,South,Cash,Tech Solutions Ltd
TXN_001847,2024-02-13,CUST_6548,1234.89,Office Supplies,East,Card,Software Vendor
TXN_002535,2024-02-13,CUST_4628,,,East,Cash,Tech Solutions Ltd
TXN_003082,2024-02-13,CUST_6973,748.33,Legal,North,Cash,
TXN_003257,2024-02-13,CUST_2907,479.76,Legal,North,Transfer,Office Depot
TXN_005325,2024-02-13,CUST_4114,1478.69,Training,South,Transfer,Legal Advisors
TXN_005458,2024-02-13,CUST_2537,1583.16,Equipment,West,Direct Debit,Software Vendor
TXN_005484,2024-02-13,CUST_9429,1703.32,Consulting,South,Cash,
TXN_005610,2024-02-13,CUST_8164,444.97,Legal,South,Cash,Advisory Partners
TXN_005824,2024-02-13,CUST_8572,494.19,Marketing,East,Direct Debit,Maintenance Services
TXN_006226,2024-02-13,CUST_3970,244.85,Maintenance,North,Card,Legal Advisors
TXN_006319,2024-02-13,CUST_7704,1387.0,Training,West,Direct Debit,Industrial Supply Co
TXN_006853,2024-02-13,CUST_5498,1164.95,it services,North,Transfer,
TXN_007757,2024-02-13,CUST_5365,379.86,Office Supplies,South,Cash,City Hotel
TXN_007804,2024-02-13,CUST_1104,1510.8,Utilities,North,Direct Debit,Cloud Services Inc
TXN_007945,2024-02-13,CUST_3933,69.43,IT Services,West,Direct Debit,
TXN_008067,2024-02-13,CUST_5242,1753.36,Legal,South,Cash,British Airways
TXN_008542,2024-02-13,CUST_9953,10220.31,Utilities,West,Card,Software Vendor
TXN_008746,2024-02-13,CUST_9834,720.75,Maintenance,West,Card,Office Depot
TXN_008815,2024-02-13,CUST_1922,130.77,Legal,South,Cash,Industrial Supply Co
TXN_009108,2024-02-13,CUST_8011,85.2,it services,North,Card,Tech Solutions Ltd
TXN_009235,2024-02-13,CUST_9471,450.01,,South,Card,Industrial Supply Co
TXN_009278,2024-02-13,CUST_4231,1694.43,marketing,West,Transfer,City Hotel
TXN_000722,2024-02-14,CUST_6811,1589.28,training,South,Direct Debit,Office Depot
TXN_000755,2024-02-14,CUST_1125,107.69,Utilities,North,Direct Debit,Maintenance Services
TXN_000971,2024-02-14,CUST_5944,1178.27,Consulting,East,Transfer,City Hotel
TXN_001182,2024-02-14,CUST_9007,112.47,Maintenance,North,Cash,Stationary World
TXN_001186,2024-02-14,CUST_4294,1900.77,legal,East,Card,Cloud Services Inc
TXN_001647,2024-02-14,CUST_4230,1607.86,travel,West,Direct Debit,Cloud Services Inc
TXN_001869,2024-02-14,CUST_3530,1376.81,Legal,East,Card,Tech Solutions Ltd
TXN_002102,2024-02-14,CUST_8604,1682.49,Maintenance,North,Card,City Hotel
TXN_002625,2024-02-14,CUST_3606,1120.06,Equipment,East,Cash,Maintenance Services
TXN_003096,2024-02-14,CUST_3369,1054.28,Training,West,Cash,Conference Center
TXN_003512,2024-02-14,CUST_3472,1475.98,Equipment,East,Transfer,Cloud Services Inc
TXN_003633,2024-02-14,CUST_1670,351.49,Legal,South,Transfer,Marketing Agency Ltd
TXN_004267,2024-02-14,CUST_4075,546.75,Legal,North,Transfer,Marketing Agency Ltd
TXN_004428,2024-02-14,CUST_9151,1606.13,,South,Transfer,
TXN_005291,2024-02-14,CUST_4129,133.16,Equipment,North,Card,Maintenance Services
TXN_006035,2024-02-14,CUST_9418,1726.3,IT Services,East,Cash,Software Vendor
TXN_006469,2024-02-14,CUST_7694,5810.03,Utilities,West,Transfer,Power Supply Co
TXN_007181,2024-02-14,CUST_4777,1453.96,Marketing,North,Direct Debit,Stationary World
TXN_008667,2024-02-14,CUST_3590,576.18,Office Supplies,South,Card,Office Depot
TXN_009754,2024-02-14,CUST_9567,1140.98,Maintenance,East,Cash,Maintenance Services
TXN_000841,2024-02-15,CUST_7413,,Utilities,West,Transfer,Tech Solutions Ltd
TXN_001066,2024-02-15,CUST_2304,96.62,consulting,South,Cash,Office Depot
TXN_001428,2024-02-15,CUST_1116,939.95,Maintenance,South,Transfer,Stationary World
TXN_001464,2024-02-15,CUST_2709,598.25,Training,North,Transfer,Learning Academy
TXN_002092,2024-02-15,CUST_7445,498.84,Consulting,West,Direct Debit,
TXN_002392,2024-02-15,CUST_7370,1367.63,Legal,South,Cash,Conference Center
TXN_003059,2024-02-15,CUST_6258,1536.78,IT Services,North,Direct Debit,Conference Center
TXN_003251,2024-02-15,CUST_2151,265.69,legal,,Direct Debit,Advisory Partners
TXN_003618,2024-02-15,CUST_3382,1109.41,Legal,West,Cash,Conference Center
TXN_003922,2024-02-15,CUST_1844,502.89,Training,North,Direct Debit,City Hotel
TXN_003988,2024-02-15,CUST_6850,1208.22,Consulting,North,Card,Advisory Partners
TXN_005460,2024-02-15,CUST_6680,1525.78,Legal,North,Direct Debit,City Hotel
TXN_005924,2024-02-15,CUST_1418,1226.1,Office Supplies,South,Direct Debit,Maintenance Services
TXN_006375,2024-02-15,CUST_7792,1468.41,Equipment,East,Card,Office Depot
TXN_006558,2024-02-15,CUST_2563,728.34,Consulting,West,Direct Debit,British Airways
TXN_006784,2024-02-15,CUST_9598,1803.03,Travel,East,Direct Debit,
TXN_007152,2024-02-15,CUST_5439,15596.98,,North,Card,Stationary World
TXN_007790,2024-02-15,CUST_2789,518.68,Office Supplies,East,Direct Debit,British Airways
TXN_007994,2024-02-15,CUST_6167,1110.0,Consulting,South,Transfer,Tech Solutions Ltd
TXN_008110,2024-02-15,CUST_1765,1318.1,Utilities,East,Transfer,Maintenance Services
TXN_008426,2024-02-15,CUST_9606,1707.95,,West,Direct Debit,Stationary World
TXN_008842,2024-02-15,CUST_9724,1484.54,Travel,North,Direct Debit,Marketing Agency Ltd
TXN_009152,2024-02-15,CUST_3729,784.62,Marketing,South,Card,
TXN_009209,2024-02-15,CUST_9774,1258.53,IT Services,North,Cash,
TXN_009212,2024-02-15,CUST_4038,1128.08,Equipment,South,Card,
TXN_009241,2024-02-15,CUST_9495,596.39,Consulting,East,Transfer,Office Depot
TXN_009882,2024-02-15,CUST_1496,742.39,Legal,East,Card,Power Supply Co
TXN_009887,2024-02-15,CUST_4216,9731.37,Consulting,West,Direct Debit,Power Supply Co
TXN_000075,2024-02-16,CUST_9684,371.31,travel,North,Direct Debit,Maintenance Services
TXN_000124,2024-02-16,CUST_8574,248.96,Utilities,North,Card,
TXN_000195,2024-02-16,CUST_8098,1694.44,Legal,North,Direct Debit,Learning Academy
TXN_000591,2024-02-16,CUST_8026,717.24,Utilities,South,Card,Maintenance Services
TXN_000634,2024-02-16,CUST_5976,948.99,Travel,East,Cash,Office Depot
TXN_001067,2024-02-16,CUST_8368,334.1,Marketing,West,Direct Debit,Software Vendor
TXN_001206,2024-02-16,CUST_7640,1349.16,Marketing,East,Card,Software Vendor
TXN_001249,2024-02-16,CUST_9202,149.76,,North,Direct Debit,Maintenance Services
TXN_001531,2024-02-16,CUST_5732,1121.22,Consulting,North,Direct Debit,City Hotel
TXN_001809,2024-02-16,CUST_8446,1102.96,Travel,East,Transfer,Power Supply Co
TXN_002133,2024-02-16,CUST_4959,201.08,Training,West,Transfer,Advisory Partners
TXN_002181,2024-02-16,CUST_3096,1774.91,Maintenance,West,Transfer,Office Depot
TXN_002737,2024-02-16,CUST_7068,479.19,Legal,South,Direct Debit,Marketing Agency Ltd
TXN_002926,2024-02-16,CUST_9353,1015.65,Legal,West,Cash,Industrial Supply Co
TXN_002981,2024-02-16,CUST_4709,1334.26,Utilities,North,Direct Debit,Learning Academy
TXN_003540,2024-02-16,CUST_8178,1071.81,,North,Transfer,Legal Advisors
TXN_004371,2024-02-16,CUST_2404,950.13,,East,Direct Debit,Power Supply Co
TXN_005464,2024-02-16,CUST_4661,1283.97,Maintenance,South,Cash,Maintenance Services
TXN_005482,2024-02-16,CUST_3721,595.29,Marketing,North,Card,Cloud Services Inc
TXN_005745,2024-02-16,CUST_4407,1775.25,Consulting,South,Cash,British Airways
TXN_006585,2024-02-16,CUST_8690,1601.22,utilities,East,Transfer,
TXN_006654,2024-02-16,CUST_9624,717.12,Consulting,South,Transfer,British Airways
TXN_006876,2024-02-16,CUST_9296,279.58,Travel,North,Card,Office Depot
TXN_007003,2024-02-16,CUST_2054,17929.01,Utilities,North,Card,Power Supply Co
TXN_007529,2024-02-16,CUST_6909,1671.73,Office Supplies,North,Transfer,British Airways
TXN_007678,2024-02-16,CUST_3709,10555.99,marketing,North,Card,Legal Advisors
TXN_008807,2024-02-16,CUST_7364,662.15,Consulting,East,Cash,Tech Solutions Ltd
TXN_009195,2024-02-16,CUST_9372,326.84,,East,Cash,Industrial Supply Co
TXN_009345,2024-02-16,CUST_8652,908.17,Maintenance,South,Cash,Power Supply Co
TXN_009851,2024-02-16,CUST_7395,1026.9,Utilities,East,Cash,Stationary World
TXN_000243,2024-02-17,CUST_9352,1908.72,Travel,West,Card,
TXN_000255,2024-02-17,CUST_4446,795.77,,East,Cash,
TXN_000443,2024-02-17,CUST_6988,260.84,Consulting,South,Transfer,British Airways
TXN_000580,2024-02-17,CUST_8102,546.31,,North,Card,Marketing Agency Ltd
TXN_001111,2024-02-17,CUST_2333,1053.75,Equipment,South,Card,City Hotel
TXN_001171,2024-02-17,CUST_5873,234.05,Consulting,West,Transfer,Legal Advisors
TXN_001279,2024-02-17,CUST_2380,1512.01,equipment,North,Card,Marketing Agency Ltd
TXN_001500,2024-02-17,CUST_4427,1082.01,Office Supplies,North,Direct Debit,Cloud Services Inc
TXN_001720,2024-02-17,CUST_2798,1254.53,Utilities,North,Cash,Cloud Services Inc
TXN_002094,2024-02-17,CUST_6132,904.13,,North,Transfer,Marketing Agency Ltd
TXN_002286,2024-02-17,CUST_2577,1495.54,Office Supplies,East,Direct Debit,City Hotel
TXN_004035,2024-02-17,CUST_8850,499.1,Consulting,East,Card,Power Supply Co
TXN_004169,2024-02-17,CUST_6558,1533.51,Office Supplies,South,Cash,British Airways
TXN_004392,2024-02-17,CUST_2810,1420.88,IT Services,West,Direct Debit,Cloud Services Inc
TXN_004708,2024-02-17,CUST_4715,166.26,Training,East,Cash,Power Supply Co
TXN_004988,2024-02-17,CUST_4676,67.8,Marketing,South,Transfer,Marketing Agency Ltd
TXN_005100,2024-02-17,CUST_3212,1546.74,Legal,North,Cash,Industrial Supply Co
TXN_005340,2024-02-17,CUST_5078,,Training,South,Direct Debit,City Hotel
TXN_006372,2024-02-17,CUST_8265,471.52,Utilities,South,Transfer,Software Vendor
TXN_006527,2024-02-17,CUST_9524,646.63,Equipment,South,Transfer,Office Depot
TXN_006632,2024-02-17,CUST_6720,577.59,Marketing,East,Card,Cloud Services Inc
TXN_006803,2024-02-17,CUST_1320,303.94,it services,South,Card,
TXN_007454,2024-02-17,CUST_4878,534.57,Marketing,North,Transfer,Power Supply Co
TXN_007565,2024-02-17,CUST_9641,810.06,,South,Card,Learning Academy
TXN_007784,2024-02-17,CUST_3825,334.75,Utilities,North,Direct Debit,Legal Advisors
TXN_007866,2024-02-17,CUST_1243,1456.84,,South,Card,Marketing Agency Ltd
TXN_008030,2024-02-17,CUST_9983,17741.59,Equipment,West,Card,
TXN_008216,2024-02-17,CUST_7429,476.61,Consulting,North,Cash,Marketing Agency Ltd
TXN_008871,2024-02-17,CUST_4395,1313.23,Marketing,East,Direct Debit,
TXN_009063,2024-02-17,CUST_3303,451.28,IT Services,North,Direct Debit,Maintenance Services
TXN_009981,2024-02-17,CUST_1754,976.86,Utilities,North,Cash,Marketing Agency Ltd
TXN_000393,2024-02-18,CUST_7484,1155.29,Maintenance,North,Cash,City Hotel
TXN_000440,2024-02-18,CUST_1728,1416.22,IT Services,East,Transfer,Industrial Supply Co
TXN_001410,2024-02-18,CUST_4633,1899.74,Maintenance,North,Card,Learning Academy
TXN_001567,2024-02-18,CUST_4432,841.22,travel,North,Card,City Hotel
TXN_001721,2024-02-18,CUST_6291,1534.47,consulting,South,Direct Debit,Learning Academy
TXN_001735,2024-02-18,CUST_2316,909.27,Marketing,North,Cash,British Airways
TXN_003145,2024-02-18,CUST_7297,1377.73,Travel,South,Cash,Tech Solutions Ltd
TXN_003249,2024-02-18,CUST_4171,908.94,Marketing,South,Cash,Marketing Agency Ltd
TXN_004046,2024-02-18,CUST_5917,850.31,IT Services,North,Cash,British Airways
TXN_004110,2024-02-18,CUST_3044,9750.58,Office Supplies,West,Card,
TXN_004405,2024-02-18,CUST_9579,521.33,Consulting,North,Card,Industrial Supply Co
TXN_004686,2024-02-18,CUST_9693,1861.78,marketing,East,Direct Debit,
TXN_004738,2024-02-18,CUST_1904,1608.01,Marketing,West,Direct Debit,Conference Center
TXN_005262,2024-02-18,CUST_1178,196.58,Marketing,East,Cash,City Hotel
TXN_005303,2024-02-18,CUST_8118,381.76,Legal,East,Direct Debit,
TXN_005335,2024-02-18,CUST_5321,195.23,Consulting,East,Card,
TXN_005711,2024-02-18,CUST_2223,780.11,Office Supplies,North,Card,City Hotel
TXN_006081,2024-02-18,CUST_4406,1659.6,Maintenance,East,Card,Power Supply Co
TXN_006524,2024-02-18,CUST_3076,283.38,travel,South,Card,
TXN_006785,2024-02-18,CUST_3972,1814.35,training,West,Direct Debit,Marketing Agency Ltd
TXN_006897,2024-02-18,CUST_4551,1752.3,Travel,North,Transfer,City Hotel
TXN_007281,2024-02-18,CUST_7691,1708.59,maintenance,South,Direct Debit,
TXN_007386,2024-02-18,CUST_5992,941.37,Office Supplies,East,Cash,Tech Solutions Ltd
TXN_007549,2024-02-18,CUST_3997,,Marketing,South,Transfer,Cloud Services Inc
TXN_008179,2024-02-18,CUST_4757,503.05,Utilities,South,Transfer,Office Depot
TXN_009157,2024-02-18,CUST_5570,1540.43,Training,South,Card,Learning Academy
TXN_009306,2024-02-18,CUST_4680,1665.49,Office Supplies,East,Direct Debit,British Airways
TXN_009344,2024-02-18,CUST_6988,648.18,travel,North,Card,British Airways
TXN_009640,2024-02-18,CUST_5327,1305.4,Legal,South,Transfer,British Airways
TXN_009732,2024-02-18,CUST_4957,1164.0,IT Services,East,Card,Stationary World
TXN_000234,2024-02-19,CUST_3557,1839.05,Legal,South,Card,City Hotel
TXN_000811,2024-02-19,CUST_4744,1224.61,Utilities,South,Cash,
TXN_000868,2024-02-19,CUST_6765,1340.92,Office Supplies,North,Cash,Marketing Agency Ltd
TXN_000960,2024-02-19,CUST_2205,1936.82,Training,West,Direct Debit,Learning Academy
TXN_001754,2024-02-19,CUST_8327,1098.77,Maintenance,West,Cash,Office Depot
TXN_001944,2024-02-19,CUST_9656,378.84,,East,Transfer,Office Depot
TXN_002126,2024-02-19,CUST_6036,806.93,Utilities,,Transfer,Cloud Services Inc
TXN_002499,2024-02-19,CUST_3800,555.16,IT Services,East,Card,Tech Solutions Ltd
TXN_002591,2024-02-19,CUST_5318,1184.48,maintenance,South,Card,Software Vendor
TXN_002739,2024-02-19,CUST_5699,1362.7,maintenance,South,Transfer,Conference Center
TXN_003115,2024-02-19,CUST_3451,860.46,Legal,South,Direct Debit,Advisory Partners
TXN_003242,2024-02-19,CUST_9752,1596.02,Consulting,South,Card,Marketing Agency Ltd
TXN_003789,2024-02-19,CUST_7336,1428.68,Training,East,Cash,Industrial Supply Co
TXN_004456,2024-02-19,CUST_8362,423.72,Maintenance,South,Transfer,Power Supply Co
TXN_004873,2024-02-19,CUST_3639,1270.27,IT Services,West,Transfer,Tech Solutions Ltd
TXN_005137,2024-02-19,CUST_9737,247.91,Consulting,North,Transfer,Maintenance Services
TXN_005689,2024-02-19,CUST_5452,1408.8,Utilities,North,Direct Debit,Software Vendor
TXN_006151,2024-02-19,CUST_5305,242.86,training,West,Card,Tech Solutions Ltd
TXN_006573,2024-02-19,CUST_5362,1269.67,Marketing,West,Cash,City Hotel
TXN_006719,2024-02-19,CUST_7033,655.01,Training,South,Transfer,Cloud Services Inc
TXN_006879,2024-02-19,CUST_4845,1810.22,Consulting,West,Cash,
TXN_006949,2024-02-19,CUST_3242,1305.45,Utilities,North,Direct Debit,City Hotel
TXN_007023,2024-02-19,CUST_3384,19102.54,Legal,North,Transfer,Software Vendor
TXN_007106,2024-02-19,CUST_4179,1199.91,IT Services,East,Cash,Conference Center
TXN_007150,2024-02-19,CUST_7121,,Office Supplies,East,Card,British Airways
TXN_007434,2024-02-19,CUST_5264,1634.74,,East,Card,Legal Advisors
TXN_008171,2024-02-19,CUST_7437,610.67,travel,East,Direct Debit,Conference Center
TXN_008220,2024-02-19,CUST_1774,652.63,,South,Card,Marketing Agency Ltd
TXN_008673,2024-02-19,CUST_5975,1052.78,,East,Cash,Office Depot
TXN_008832,2024-02-19,CUST_5403,955.58,Legal,North,Transfer,
TXN_009027,2024-02-19,CUST_6644,1796.59,Marketing,South,Transfer,City Hotel
TXN_009177,2024-02-19,CUST_9650,1817.96,Consulting,East,Direct Debit,Marketing Agency Ltd
TXN_009481,2024-02-19,CUST_5155,791.54,Training,East,Card,Maintenance Services
TXN_009552,2024-02-19,CUST_3400,,Maintenance,West,Cash,Cloud Services Inc
TXN_009737,2024-02-19,CUST_9348,149.43,Office Supplies,West,Direct Debit,Industrial Supply Co
TXN_009959,2024-02-19,CUST_5872,667.88,Legal,North,Card,Industrial Supply Co
TXN_000351,2024-02-20,CUST_5142,,Consulting,North,Card,Conference Center
TXN_000532,2024-02-20,CUST_5849,1907.95,training,West,Cash,Office Depot
TXN_000717,2024-02-20,CUST_3878,,Training,South,Cash,Software Vendor
TXN_001044,2024-02-20,CUST_5841,1157.13,Maintenance,West,Transfer,Cloud Services Inc
TXN_001556,2024-02-20,CUST_6543,1919.23,IT Services,South,Cash,Maintenance Services
TXN_001973,2024-02-20,CUST_9123,639.72,it services,East,Cash,Industrial Supply Co
TXN_002542,2024-02-20,CUST_1987,1562.47,IT Services,East,Card,Maintenance Services
TXN_002948,2024-02-20,CUST_2815,1000.58,Maintenance,East,Transfer,Advisory Partners
TXN_003673,2024-02-20,CUST_2629,1993.55,IT Services,West,Direct Debit,Learning Academy
TXN_003813,2024-02-20,CUST_2857,1946.59,Maintenance,East,Transfer,Software Vendor
TXN_004233,2024-02-20,CUST_1807,347.76,Travel,South,Card,Learning Academy
TXN_004538,2024-02-20,CUST_7998,194.0,Office Supplies,West,Direct Debit,Industrial Supply Co
TXN_005155,2024-02-20,CUST_8440,1101.49,Training,South,Direct Debit,Power Supply Co
TXN_005253,2024-02-20,CUST_2301,1353.98,Legal,East,Card,Cloud Services Inc
TXN_005488,2024-02-20,CUST_1277,1034.36,Office Supplies,North,Cash,Office Depot
TXN_005799,2024-02-20,CUST_4057,528.1,Legal,East,Cash,Tech Solutions Ltd
TXN_005992,2024-02-20,CUST_2101,1629.0,utilities,North,Transfer,Stationary World
TXN_006338,2024-02-20,CUST_6510,1828.5,Marketing,East,Cash,Marketing Agency Ltd
TXN_006411,2024-02-20,CUST_3073,265.01,Training,East,Cash,Industrial Supply Co
TXN_006452,2024-02-20,CUST_9146,805.33,,East,Direct Debit,Maintenance Services
TXN_007601,2024-02-20,CUST_7651,1546.63,Utilities,West,Transfer,Marketing Agency Ltd
TXN_008075,2024-02-20,CUST_1667,9470.08,Maintenance,East,Direct Debit,Learning Academy
TXN_009515,2024-02-20,CUST_2816,652.97,Legal,East,Direct Debit,Legal Advisors
TXN_000718,2024-02-21,CUST_5143,143.65,Legal,North,Transfer,Power Supply Co
TXN_000838,2024-02-21,CUST_6951,1669.14,IT Services,North,Cash,Advisory Partners
TXN_001488,2024-02-21,CUST_9601,1330.66,Legal,East,Transfer,Software Vendor
TXN_001504,2024-02-21,CUST_5790,650.12,Travel,South,Transfer,
TXN_002101,2024-02-21,CUST_4489,243.24,Office Supplies,West,Transfer,Learning Academy
TXN_002329,2024-02-21,CUST_6906,1762.0,Consulting,East,Cash,Learning Academy
TXN_002773,2024-02-21,CUST_7337,878.19,IT Services,East,Transfer,British Airways
TXN_003117,2024-02-21,CUST_8778,695.89,,South,Card,City Hotel
TXN_003553,2024-02-21,CUST_1018,1534.87,Maintenance,North,Direct Debit,Cloud Services Inc
TXN_003674,2024-02-21,CUST_7859,863.26,Training,North,Direct Debit,Maintenance Services
TXN_004071,2024-02-21,CUST_5992,855.13,equipment,West,Cash,Marketing Agency Ltd
TXN_004613,2024-02-21,CUST_5875,1405.32,Marketing,South,Card,Advisory Partners
TXN_005223,2024-02-21,CUST_2867,114.73,equipment,North,Cash,
TXN_005302,2024-02-21,CUST_8264,895.98,Consulting,West,Card,Marketing Agency Ltd
TXN_005316,2024-02-21,CUST_2357,1254.67,Legal,North,Card,Marketing Agency Ltd
